Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    3558/3558        Graph::Graph(char*, boost::mpi::communicator, int, bool) [82]
[555]    0.0    0.00    0.00    3558         bool std::__detail::operator==<std::pair<int const, int>, false>(std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&, std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&) [555]
-----------------------------------------------
                0.00    0.00    3558/3558        std::__detail::_Hash_node<std::pair<int const, int>, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>&) [558]
[556]    0.0    0.00    0.00    3558         std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>&) [556]
-----------------------------------------------
                0.00    0.00    3558/3558        std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [551]
[557]    0.0    0.00    0.00    3558         std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [557]
-----------------------------------------------
                0.00    0.00    3558/3558        std::pointer_traits<std::__detail::_Hash_node<std::pair<int const, int>, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<int const, int>, false>&) [543]
[558]    0.0    0.00    0.00    3558         std::__detail::_Hash_node<std::pair<int const, int>, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>&) [558]
                0.00    0.00    3558/3558        std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>&) [556]
-----------------------------------------------
                0.00    0.00     624/3528        __gnu_cxx::__normal_iterator<char const*, std::vector<char, boost::mpi::allocator<char> > >::__normal_iterator<char*>(__gnu_cxx::__normal_iterator<char*, __gnu_cxx::__enable_if<std::__are_same<char*, char*>::__value, std::vector<char, boost::mpi::allocator<char> > >::__type> const&) [624]
                0.00    0.00     696/3528        void std::vector<char, boost::mpi::allocator<char> >::_M_range_insert<char const*>(__gnu_cxx::__normal_iterator<char*, std::vector<char, boost::mpi::allocator<char> > >, char const*, char const*, std::forward_iterator_tag) [627]
                0.00    0.00    1104/3528        __gnu_cxx::__normal_iterator<char*, std::vector<char, boost::mpi::allocator<char> > >::difference_type __gnu_cxx::operator-<char*, std::vector<char, boost::mpi::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::vector<char, boost::mpi::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::vector<char, boost::mpi::allocator<char> > > const&) [650]
                0.00    0.00    1104/3528        char* std::__niter_base<char*, std::vector<char, boost::mpi::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::vector<char, boost::mpi::allocator<char> > >) [594]
[559]    0.0    0.00    0.00    3528         __gnu_cxx::__normal_iterator<char*, std::vector<char, boost::mpi::allocator<char> > >::base() const [559]
-----------------------------------------------
                0.00    0.00      12/3282        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [137]
                0.00    0.00    3270/3282        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [563]
[560]    0.0    0.00    0.00    3282         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [560]
-----------------------------------------------
                0.00    0.00    3272/3272        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [562]
[561]    0.0    0.00    0.00    3272         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [561]
                0.00    0.00    3272/4918        __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [520]
-----------------------------------------------
                0.00    0.00       2/3272        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [1663]
                0.00    0.00    3270/3272        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [563]
[562]    0.0    0.00    0.00    3272         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [562]
                0.00    0.00    3272/3272        std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [561]
                0.00    0.00    3272/709729      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [216]
-----------------------------------------------
                0.00    0.00       6/3270        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::reserve(unsigned long) [1403]
                0.00    0.00    3264/3270        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [582]
[563]    0.0    0.00    0.00    3270         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [563]
                0.00    0.00    3270/3272        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [562]
                0.00    0.00    3270/3282        std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [560]
-----------------------------------------------
                0.00    0.00       6/2448        void boost::mpi::packed_oarchive::save_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [1289]
                0.00    0.00       6/2448        void boost::mpi::packed_iarchive::load_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [1273]
                0.00    0.00       6/2448        void boost::serialization::save<boost::mpi::packed_oarchive, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(boost::mpi::packed_oarchive&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, unsigned int) [1215]
                0.00    0.00       6/2448        void boost::serialization::load<boost::mpi::packed_iarchive, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(boost::mpi::packed_iarchive&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, unsigned int) [1211]
                0.00    0.00       6/2448        void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::collection_size_type> >(boost::serialization::nvp<boost::serialization::collection_size_type> const&) [1285]
                0.00    0.00       6/2448        void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::item_version_type const> >(boost::serialization::nvp<boost::serialization::item_version_type const> const&) [1283]
                0.00    0.00       6/2448        void boost::mpi::packed_iarchive::load_override<boost::serialization::nvp<boost::serialization::item_version_type> const>(boost::serialization::nvp<boost::serialization::item_version_type> const&) [1267]
                0.00    0.00     300/2448        void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::collection_size_type const> >(boost::serialization::nvp<boost::serialization::collection_size_type const> const&) [788]
                0.00    0.00     300/2448        void boost::mpi::packed_iarchive::load_override<boost::serialization::nvp<std::vector<int, std::allocator<int> > > const>(boost::serialization::nvp<std::vector<int, std::allocator<int> > > const&) [782]
                0.00    0.00     300/2448        void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<std::vector<int, std::allocator<int> > const> >(boost::serialization::nvp<std::vector<int, std::allocator<int> > const> const&) [790]
                0.00    0.00     300/2448        void boost::mpi::packed_iarchive::load_override<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [784]
                0.00    0.00     300/2448        void boost::mpi::packed_oarchive::save_override<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> > const&) [792]
                0.00    0.00     300/2448        void boost::mpi::packed_iarchive::load_override<boost::serialization::array_wrapper<int> const>(boost::serialization::array_wrapper<int> const&) [780]
                0.00    0.00     300/2448        void boost::mpi::packed_oarchive::save_override<boost::serialization::array_wrapper<int const> >(boost::serialization::array_wrapper<int const> const&) [786]
                0.00    0.00     306/2448        void boost::mpi::packed_iarchive::load_override<boost::serialization::nvp<boost::serialization::collection_size_type> const>(boost::serialization::nvp<boost::serialization::collection_size_type> const&) [705]
[564]    0.0    0.00    0.00    2448         boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [564]
-----------------------------------------------
                0.00    0.00    2404/2404        std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [566]
[565]    0.0    0.00    0.00    2404         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [565]
-----------------------------------------------
                0.00    0.00     624/2404        void std::vector<char, boost::mpi::allocator<char> >::_M_range_insert<char const*>(__gnu_cxx::__normal_iterator<char*, std::vector<char, boost::mpi::allocator<char> > >, char const*, char const*, std::forward_iterator_tag) [627]
